geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
1004,-23.550698567026377,-46.63537055343637,sao paulo,SP
1014,-23.544899811818368,-46.63375772133423,são paulo,SP
1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
1007,-23.55009663558197,-46.637934794477474,sao paulo,SP
1009,-23.54569153926945,-46.635866061486446,sao paulo,SP
1028,-23.536027749379617,-46.632878533585306,sao paulo,SP
1045,-23.541593762969622,-46.64189378810082,sao paulo,SP
1032,-23.540774688874112,-46.63551484303775,sao paulo,SP
1031,-23.541997726613936,-46.63482435968365,sao paulo,SP
1017,-23.54981334999131,-46.63035027254893,sao paulo,SP
1046,-23.545731279214017,-46.64319919124003,sao paulo,SP
1014,-23.54533828642738,-46.63358224756194,são paulo,SP
1046,-23.54557066250217,-46.64307078322472,sao paulo,SP
1023,-23.54357074493623,-46.6320114590571,são paulo,SP
1050,-23.54857284791384,-46.64350528183976,sao paulo,SP
1047,-23.54561984263372,-46.640326243407,são paulo,SP
1014,-23.54631891978764,-46.63343055730286,sao paulo,SP
1047,-23.54677476876936,-46.64251431141433,sao paulo,SP
1034,-23.54195600553992,-46.63716661394188,sao paulo,SP
1042,-23.54472059810152,-46.640515568959614,sao paulo,SP
1017,-23.5492954052167,-46.63207469510652,sao paulo,SP
1047,-23.54577819732822,-46.64064024216627,sao paulo,SP
1036,-23.54027250262573,-46.64390844295695,sao paulo,SP
1014,-23.54463184456696,-46.63393720301238,sao paulo,SP
1047,-23.545435222863446,-46.64016774216627,sao paulo,SP
1010,-23.547806958346342,-46.63612181853806,sao paulo,SP
1046,-23.545731279214017,-46.64319919124003,sao paulo,SP
1031,-23.54283887399732,-46.63483409602405,sao paulo,SP
1050,-23.54985418067981,-46.643139396906825,sao paulo,SP
1025,-23.539920936547933,-46.6283479287932,sao paulo,SP
1046,-23.545165891770928,-46.643785796266464,sao paulo,SP
1040,-23.544527209169782,-46.64301869646116,sao paulo,SP
1020,-23.55254746378896,-46.63015102553521,sao paulo,SP
1001,-23.54929199999999,-46.633559478233785,sao paulo,SP
1014,-23.54533828642738,-46.63358224756194,sao paulo,SP
1046,-23.54719064141036,-46.64292284776962,sao paulo,SP
1036,-23.54027250262573,-46.64390844295695,sao paulo,SP
1046,-23.54515811933757,-46.64387963434121,sao paulo,SP
1036,-23.54027250262573,-46.64390844295695,sao paulo,SP
1028,-23.53624171663104,-46.6320595335853,sao paulo,SP
1032,-23.541381136274456,-46.63552281556929,sao paulo,SP
1039,-23.5417538351319,-46.63976074078128,sao paulo,SP
1045,-23.543438228691823,-46.64406077644404,sao paulo,SP
1024,-23.540674513060427,-46.62966044625749,sao paulo,SP
1011,-23.546690486964888,-46.6354469588072,sao paulo,SP
1045,-23.54230306549716,-46.64280268887412,sao paulo,SP
1004,-23.549530033585302,-46.63462833166943,sao paulo,SP
1044,-23.545698024698503,-46.64135941020835,sao paulo,SP
1046,-23.545292448237063,-46.64313044073523,sao paulo,SP
1017,-23.54874737968148,-46.63222267678466,sao paulo,SP
1048,-23.54754791866247,-46.64068682445608,sao paulo,SP
1009,-23.54693540437998,-46.63658792659698,sao paulo,SP
1009,-23.54569153926945,-46.635866061486446,sao paulo,SP
1049,-23.54775736886144,-46.64035090161002,sao paulo,SP
1020,-23.55253336164808,-46.62960898251487,sao paulo,SP
1046,-23.545368575913177,-46.64318283002467,sao paulo,SP
1155,-23.52878808243405,-46.664404203300826,sao paulo,SP
1122,-23.531280767701485,-46.637260391482464,são paulo,SP
1150,-23.532255303364263,-46.662756071469765,sao paulo,SP
1123,-23.529307180131543,-46.63490526351788,sao paulo,SP
1123,-23.53071626172888,-46.63792772799936,sao paulo,SP
1139,-23.52076037607479,-46.661384138207694,sao paulo,SP
1153,-23.52811869885744,-46.65645154579032,são paulo,SP
1104,-23.535218462115523,-46.62461223313523,sao paulo,SP
1136,-23.52350959838998,-46.666944167638064,são paulo,SP
1153,-23.528107581741555,-46.65394803649948,são paulo,SP
1130,-23.52663823480868,-46.64380970358929,sao paulo,SP
1153,-23.52811869885744,-46.65645154579032,sao paulo,SP
1103,-23.53538864556528,-46.631747708436734,são paulo,SP
1156,-23.5298272739339,-46.66466605744709,são paulo,SP
1122,-23.529452951151256,-46.64069624923539,sao paulo,SP
1155,-23.530998048848744,-46.66242857729815,sao paulo,SP
1151,-23.527788191788307,-46.66030962184773,sao paulo,SP
1153,-23.528107581741555,-46.65394803649948,sao paulo,SP
1153,-23.528107581741555,-46.65394803649948,sao paulo,SP
1140,-23.517930174303164,-46.66742959008009,sao paulo,SP
1120,-23.53076048626577,-46.639216010416,sao paulo,SP
1156,-23.531495310835297,-46.66274838217697,sao paulo,SP
1156,-23.526950618068167,-46.66982314695028,são paulo,SP
1153,-23.528107581741555,-46.65394803649948,sao paulo,SP
1106,-23.53249635607949,-46.62640566388715,sao paulo,SP
1122,-23.531952971406355,-46.64002553482605,sao paulo,SP
1124,-23.527367392723217,-46.63188348903572,sao paulo,SP
1151,-23.531421059668784,-46.65626204287612,sao paulo,SP
1131,-23.52164183207347,-46.64747554830047,sao paulo,SP
1121,-23.524588477378973,-46.634392141554585,sao paulo,SP
1130,-23.52663823480868,-46.64380970358929,sao paulo,SP
1141,-23.52011919677996,-46.66584000098096,são paulo,SP
1125,-23.529050497085805,-46.63889432139766,sao paulo,SP
1102,-23.52261021648681,-46.62942387523806,são paulo,SP
1127,-23.52773504025041,-46.64480016028046,sao paulo,SP
1106,-23.531867968088136,-46.62903002775692,sao paulo,SP
1103,-23.535408394396647,-46.63205279156327,sao paulo,SP
1141,-23.522751156269763,-46.670746148219685,sao paulo,SP
1155,-23.52899269085843,-46.66291915185066,são paulo,SP
1137,-23.51957274271452,-46.654271565497176,são paulo,SP
1140,-23.51636226197676,-46.66810176204384,sao paulo,SP
1125,-23.52479060257088,-46.64113278581674,sao paulo,SP
